scenario_id,generator,condition,direction,output_len,kc_graph_score,n_nodes,n_edges,mean_degree,kc_gzip_score,kc_graph_mdl,kc_struct_entropy
dd_34029,claude-sonnet-4-6,standard_cot_verbose,-1,1737,34.3,20,13,1.3,915,0.761824,2.057898
dd_34930,claude-sonnet-4-6,narrative_cot,1,9657,42.037,27,14,1.037,3827,0.6583,2.639057
dd_34930,claude-sonnet-4-6,narrative_cot_drop_commitment,0,9175,39.1667,24,14,1.1667,3746,0.649573,2.441015
dd_34930,claude-sonnet-4-6,narrative_cot_drop_protagonist,0,9453,52.0909,33,18,1.0909,3803,0.706867,2.70727
dd_34930,claude-sonnet-4-6,narrative_cot_drop_consequences,0,6743,42.037,27,14,1.037,2929,0.685115,2.540036
dd_34930,claude-sonnet-4-6,standard_cot,-1,1812,46.3333,27,18,1.3333,925,0.83658,2.553237
dd_34930,claude-sonnet-4-6,narrative_cot_drop_stakeholders,0,7795,45.2593,27,17,1.2593,3233,0.694378,2.507026
dd_35156,claude-sonnet-4-6,baseline_io,0,1489,33.0476,21,11,1.0476,816,0.763146,2.397895
dd_34930,claude-sonnet-4-6,narrative_cot_drop_uncertainty,0,8236,46.2143,28,17,1.2143,3400,0.694032,2.196756
dd_34930,claude-sonnet-4-6,narrative_cot_full,0,7904,37.1304,23,13,1.1304,3354,0.648128,2.204785
dd_34930,claude-sonnet-4-6,standard_cot_verbose,-1,2079,55.2727,33,21,1.2727,1081,0.866138,2.75555
dd_35542,claude-sonnet-4-6,baseline_io,0,1535,40.25,24,15,1.25,830,0.816617,2.176186
dd_35156,claude-sonnet-4-6,standard_cot,-1,1510,41.0769,26,14,1.0769,828,0.820144,2.639057
dd_35156,claude-sonnet-4-6,standard_cot_verbose,-1,1611,47.4074,27,19,1.4074,868,0.856837,2.579625
dd_35156,claude-sonnet-4-6,narrative_cot,1,6176,46.0,30,15,1.0,2873,0.711063,2.70805
dd_35542,claude-sonnet-4-6,narrative_cot_drop_commitment,0,7555,38.2174,23,14,1.2174,3424,0.659131,2.540036
dd_35542,claude-sonnet-4-6,narrative_cot,1,8150,47.0667,30,16,1.0667,3703,0.6959,2.685945
dd_35542,claude-sonnet-4-6,narrative_cot_drop_protagonist,0,8996,34.0,22,11,1.0,3961,0.617311,2.397895
dd_35542,claude-sonnet-4-6,narrative_cot_drop_consequences,0,7903,51.125,32,18,1.125,3544,0.717644,2.736339
dd_35542,claude-sonnet-4-6,narrative_cot_drop_stakeholders,0,8286,33.0476,21,11,1.0476,3637,0.618009,2.271869
dd_35542,claude-sonnet-4-6,narrative_cot_drop_uncertainty,0,9293,43.1111,27,15,1.1111,4116,0.668131,2.615631
dd_35542,claude-sonnet-4-6,narrative_cot_full,0,9433,43.0,28,14,1.0,4298,0.663822,2.639057
dd_35542,claude-sonnet-4-6,standard_cot,-1,1713,34.0,22,11,1.0,881,0.754762,2.397895
dd_36686,claude-sonnet-4-6,baseline_io,0,1685,32.1,20,11,1.1,839,0.744192,2.271869
dd_35542,claude-sonnet-4-6,standard_cot_verbose,-1,2800,34.0,22,11,1.0,1412,0.708061,2.397895
dd_36686,claude-sonnet-4-6,standard_cot,-1,1657,28.1765,17,10,1.1765,861,0.713342,1.748067
dd_36686,claude-sonnet-4-6,narrative_cot,1,11140,33.0476,21,11,1.0476,4584,0.598381,2.271869
dd_37016,claude-sonnet-4-6,baseline_io,0,1538,25.0,16,8,1.0,859,0.68545,2.079442
dd_36686,claude-sonnet-4-6,standard_cot_verbose,-1,1714,27.25,16,10,1.25,901,0.702429,1.973001
dd_37016,claude-sonnet-4-6,standard_cot,-1,1692,29.1111,18,10,1.1111,884,0.71861,2.025326
dd_37016,claude-sonnet-4-6,standard_cot_verbose,-1,1657,28.0,18,9,1.0,885,0.707779,2.197225
dd_37016,claude-sonnet-4-6,narrative_cot,1,10521,40.25,24,15,1.25,4653,0.646941,1.951848
dd_37404,claude-sonnet-4-6,baseline_io,0,1599,34.0,22,11,1.0,843,0.761803,2.397895
dd_37404,claude-sonnet-4-6,narrative_cot,1,10071,45.1429,28,16,1.1429,4288,0.672688,2.685945
dd_37404,claude-sonnet-4-6,narrative_cot_drop_commitment,0,9092,45.0345,29,15,1.0345,3885,0.677302,2.70805
dd_37404,claude-sonnet-4-6,narrative_cot_drop_consequences,0,6263,37.1304,23,13,1.1304,2899,0.665377,2.204785
dd_37404,claude-sonnet-4-6,narrative_cot_drop_protagonist,0,8445,38.2174,23,14,1.2174,3665,0.651013,2.304619
dd_37404,claude-sonnet-4-6,narrative_cot_drop_uncertainty,0,9042,41.4783,23,17,1.4783,3998,0.666147,2.002883
dd_37404,claude-sonnet-4-6,narrative_cot_drop_stakeholders,0,9302,57.027,37,19,1.027,4021,0.725898,2.944439
dd_37404,claude-sonnet-4-6,standard_cot,-1,1645,32.1,20,11,1.1,882,0.746604,2.145842
dd_37404,claude-sonnet-4-6,narrative_cot_full,0,7770,50.1613,31,18,1.1613,3416,0.715569,2.428274
dd_37490,claude-sonnet-4-6,baseline_io,0,1651,30.0526,19,10,1.0526,851,0.72791,2.163956
dd_37490,claude-sonnet-4-6,standard_cot_verbose,-1,1690,29.1111,18,10,1.1111,892,0.718725,2.163956
dd_37490,claude-sonnet-4-6,narrative_cot,1,7939,52.0,34,17,1.0,3437,0.717813,2.833213
dd_37490,claude-sonnet-4-6,standard_cot,-1,1677,33.2,20,12,1.2,874,0.755448,2.253858
dd_37725,claude-sonnet-4-6,baseline_io,0,1561,27.0588,17,9,1.0588,825,0.706167,2.043192
dd_37404,claude-sonnet-4-6,standard_cot_verbose,-1,1749,45.0345,29,15,1.0345,932,0.826768,2.615631
dd_37725,claude-sonnet-4-6,standard_cot,-1,1697,30.0526,19,10,1.0526,860,0.725222,2.163956
dd_37725,claude-sonnet-4-6,standard_cot_verbose,-1,1690,31.0,20,10,1.0,846,0.732189,2.302585
dd_3811,claude-sonnet-4-6,baseline_io,0,1702,37.0,24,12,1.0,862,0.777381,2.484907
dd_37725,claude-sonnet-4-6,narrative_cot,1,7999,39.1667,24,14,1.1667,3523,0.659486,2.40364
dd_3811,claude-sonnet-4-6,narrative_cot_drop_commitment,0,9832,43.1111,27,15,1.1111,4280,0.664034,2.430791
dd_3811,claude-sonnet-4-6,narrative_cot,1,11176,40.12,25,14,1.12,4779,0.640034,2.304619
dd_3811,claude-sonnet-4-6,narrative_cot_drop_uncertainty,0,8595,31.0,20,10,1.0,3838,0.600771,2.302585
dd_3811,claude-sonnet-4-6,narrative_cot_drop_consequences,0,9297,37.0,24,12,1.0,4075,0.632973,2.484907
dd_3811,claude-sonnet-4-6,narrative_cot_drop_protagonist,0,13837,45.3846,26,18,1.3846,5485,0.654448,2.197225
dd_3811,claude-sonnet-4-6,narrative_cot_drop_stakeholders,0,10421,38.2174,23,14,1.2174,4473,0.63622,2.639057
dd_3811,claude-sonnet-4-6,standard_cot,-1,1801,37.0,24,12,1.0,930,0.771521,2.484907
dd_3811,claude-sonnet-4-6,narrative_cot_full,0,9882,50.3793,29,20,1.3793,4225,0.700731,2.055845
dd_3811,claude-sonnet-4-6,standard_cot_verbose,-1,1720,32.1,20,11,1.1,889,0.742139,2.098274
dd_38395,claude-sonnet-4-6,baseline_io,0,1375,28.0,18,9,1.0,716,0.726037,2.197225
dd_38395,claude-sonnet-4-6,standard_cot,-1,1421,27.0588,17,9,1.0588,769,0.715301,2.197225
dd_38858,claude-sonnet-4-6,baseline_io,0,1484,33.2,20,12,1.2,792,0.768087,2.369382
dd_38395,claude-sonnet-4-6,narrative_cot,1,7082,52.2903,31,20,1.2903,3127,0.73434,2.926418
dd_38395,claude-sonnet-4-6,standard_cot_verbose,-1,1518,35.0909,22,12,1.0909,830,0.778132,2.369382
dd_38858,claude-sonnet-4-6,standard_cot,-1,1675,27.0588,17,9,1.0588,883,0.699467,2.197225
dd_38858,claude-sonnet-4-6,narrative_cot,1,5375,44.0714,28,15,1.0714,2483,0.714796,2.70805
dd_39199,claude-sonnet-4-6,baseline_io,0,1437,24.0667,15,8,1.0667,798,0.683511,2.079442
dd_39199,claude-sonnet-4-6,standard_cot,-1,1515,24.0667,15,8,1.0667,821,0.678581,2.079442
dd_39199,claude-sonnet-4-6,narrative_cot,1,6677,49.0968,31,17,1.0968,2920,0.721746,2.557794
dd_38858,claude-sonnet-4-6,standard_cot_verbose,-1,1674,24.0667,15,8,1.0667,870,0.669464,1.906155
dd_39199,claude-sonnet-4-6,standard_cot_verbose,-1,1618,29.1111,18,10,1.1111,883,0.722957,2.163956
dd_40622,claude-sonnet-4-6,baseline_io,0,1437,35.2381,21,13,1.2381,760,0.788075,2.564949
dd_40622,claude-sonnet-4-6,narrative_cot,1,7388,50.1613,31,18,1.1613,3331,0.719618,2.428274
dd_40622,claude-sonnet-4-6,narrative_cot_drop_commitment,0,7487,51.125,32,18,1.125,3332,0.721994,2.659323
dd_40622,claude-sonnet-4-6,narrative_cot_drop_protagonist,0,7464,41.2,25,15,1.2,3213,0.676239,2.338372
dd_40622,claude-sonnet-4-6,narrative_cot_drop_consequences,0,5322,46.1034,29,16,1.1034,2572,0.726639,2.479956
dd_40622,claude-sonnet-4-6,narrative_cot_drop_stakeholders,0,7000,63.1795,39,23,1.1795,3210,0.775591,2.713579
dd_40622,claude-sonnet-4-6,narrative_cot_drop_uncertainty,0,6453,48.1333,30,17,1.1333,2909,0.720934,2.476247
dd_40622,claude-sonnet-4-6,standard_cot,-1,1455,31.0,20,10,1.0,794,0.747231,2.302585
dd_40622,claude-sonnet-4-6,narrative_cot_full,0,7833,47.1724,29,17,1.1724,3461,0.701696,2.476247
dd_40622,claude-sonnet-4-6,standard_cot_verbose,-1,1562,34.0,22,11,1.0,807,0.764227,2.397895
dd_42086,claude-sonnet-4-6,baseline_io,0,1639,36.1818,22,13,1.1818,852,0.780086,2.204785
dd_42086,claude-sonnet-4-6,narrative_cot_drop_protagonist,0,10201,40.12,25,14,1.12,4325,0.646363,2.441015
dd_42086,claude-sonnet-4-6,narrative_cot_drop_commitment,0,7505,64.15,40,23,1.15,3436,0.772304,2.811376
dd_42086,claude-sonnet-4-6,narrative_cot,1,7953,55.0857,35,19,1.0857,3461,0.732539,2.770974
dd_42086,claude-sonnet-4-6,narrative_cot_drop_consequences,0,6085,48.1333,30,17,1.1333,2923,0.725791,2.751667
dd_42086,claude-sonnet-4-6,standard_cot,-1,1642,19.0,12,6,1.0,918,0.609223,1.791759
dd_42086,claude-sonnet-4-6,standard_cot_verbose,-1,1648,34.1429,21,12,1.1429,897,0.763506,2.484907
dd_42086,claude-sonnet-4-6,narrative_cot_drop_stakeholders,0,8884,77.04,50,26,1.04,3998,0.794937,3.204778
dd_42086,claude-sonnet-4-6,narrative_cot_full,0,7031,44.1852,27,16,1.1852,3304,0.69601,2.599302
dd_42086,claude-sonnet-4-6,narrative_cot_drop_uncertainty,0,6869,59.2222,36,22,1.2222,3219,0.763608,2.775976
dd_42112,claude-sonnet-4-6,baseline_io,0,1640,41.0769,26,14,1.0769,876,0.811001,2.40364
dd_42112,claude-sonnet-4-6,narrative_cot,1,8468,38.0833,24,13,1.0833,3513,0.647703,2.351673
dd_42112,claude-sonnet-4-6,standard_cot,-1,1736,37.0,24,12,1.0,917,0.775321,2.484907
dd_42112,claude-sonnet-4-6,standard_cot_verbose,-1,1845,31.0,20,10,1.0,955,0.723651,2.302585
dd_42185,claude-sonnet-4-6,standard_cot,-1,1570,37.0,24,12,1.0,856,0.785903,2.484907
dd_42185,claude-sonnet-4-6,baseline_io,0,1538,39.04,25,13,1.04,825,0.803549,2.564949
dd_42185,claude-sonnet-4-6,standard_cot_verbose,-1,1674,33.2,20,12,1.2,883,0.75563,2.484907
dd_42468,claude-sonnet-4-6,baseline_io,0,1528,29.1111,18,10,1.1111,857,0.728596,2.025326
dd_42185,claude-sonnet-4-6,narrative_cot,1,9265,56.0556,36,19,1.0556,4055,0.723295,2.871476
dd_42468,claude-sonnet-4-6,standard_cot_verbose,-1,1810,31.0,20,10,1.0,937,0.725498,2.302585
dd_42468,claude-sonnet-4-6,standard_cot,-1,1678,43.0,28,14,1.0,896,0.818123,2.639057
dd_42521,claude-sonnet-4-6,baseline_io,0,1581,28.1765,17,10,1.1765,846,0.717886,2.302585
dd_42521,claude-sonnet-4-6,standard_cot,-1,1656,37.0,24,12,1.0,905,0.780252,2.484907
dd_42468,claude-sonnet-4-6,narrative_cot,1,9073,54.1176,34,19,1.1176,3790,0.718859,2.625048
dd_42521,claude-sonnet-4-6,narrative_cot,1,9481,39.1667,24,14,1.1667,4066,0.647246,2.168223
dd_42521,claude-sonnet-4-6,standard_cot_verbose,-1,1951,37.1304,23,13,1.1304,987,0.767772,2.458311
dd_42860,claude-sonnet-4-6,baseline_io,0,1548,33.3684,19,13,1.3684,837,0.767122,1.839297
dd_42860,claude-sonnet-4-6,standard_cot,-1,1489,34.3,20,13,1.3,817,0.777877,2.204785
dd_42860,claude-sonnet-4-6,standard_cot_verbose,-1,1596,29.1111,18,10,1.1111,856,0.724298,2.163956
dd_43164,claude-sonnet-4-6,baseline_io,0,1547,36.3333,21,14,1.3333,809,0.789559,1.970181
dd_42860,claude-sonnet-4-6,narrative_cot,1,7819,49.0968,31,17,1.0968,3501,0.709036,2.557794
dd_43164,claude-sonnet-4-6,narrative_cot_drop_commitment,0,6667,53.25,32,20,1.25,3115,0.74287,2.761626
dd_43164,claude-sonnet-4-6,narrative_cot_drop_consequences,0,5215,45.0345,29,15,1.0345,2478,0.72128,2.615631
dd_43164,claude-sonnet-4-6,narrative_cot_drop_stakeholders,0,6693,46.1034,29,16,1.1034,3023,0.707735,2.512659
dd_43164,claude-sonnet-4-6,narrative_cot,1,6826,45.0345,29,15,1.0345,3046,0.699291,2.70805
dd_43164,claude-sonnet-4-6,narrative_cot_drop_protagonist,0,7532,46.1034,29,16,1.1034,3261,0.698373,2.512659
dd_43164,claude-sonnet-4-6,narrative_cot_drop_uncertainty,0,6725,49.2,30,18,1.2,3000,0.723692,2.630253
dd_43164,claude-sonnet-4-6,standard_cot,-1,1659,32.1,20,11,1.1,863,0.745752,2.145842
dd_43164,claude-sonnet-4-6,standard_cot_verbose,-1,1602,30.0526,19,10,1.0526,866,0.73088,2.302585
dd_43621,claude-sonnet-4-6,baseline_io,0,1490,38.2174,23,14,1.2174,830,0.805521,2.540036
dd_43164,claude-sonnet-4-6,narrative_cot_full,0,6657,36.0435,23,12,1.0435,3095,0.652349,2.484907
dd_43621,claude-sonnet-4-6,narrative_cot,1,6996,53.1515,33,19,1.1515,3126,0.73669,2.579625
dd_43621,claude-sonnet-4-6,narrative_cot_drop_commitment,0,5693,40.25,24,15,1.25,2617,0.692882,1.898927
dd_43621,claude-sonnet-4-6,narrative_cot_drop_consequences,0,5002,33.2,20,12,1.2,2428,0.658559,2.094729
dd_43621,claude-sonnet-4-6,narrative_cot_drop_protagonist,0,7322,43.6522,23,19,1.6522,3291,0.693779,1.566373
dd_43621,claude-sonnet-4-6,narrative_cot_drop_uncertainty,0,5431,39.3043,23,15,1.3043,2469,0.69193,2.395908
dd_43621,claude-sonnet-4-6,narrative_cot_drop_stakeholders,0,8621,39.3043,23,15,1.3043,3810,0.656654,1.707539
dd_43621,claude-sonnet-4-6,narrative_cot_full,0,8043,40.3913,23,16,1.3913,3567,0.668462,1.667462
dd_43621,claude-sonnet-4-6,standard_cot,-1,1580,35.0909,22,12,1.0909,876,0.773906,2.369382
dd_43621,claude-sonnet-4-6,standard_cot_verbose,-1,1550,37.0,24,12,1.0,849,0.787273,2.484907
dd_4447,claude-sonnet-4-6,baseline_io,0,1556,32.1,20,11,1.1,857,0.75225,2.397895
dd_4447,claude-sonnet-4-6,narrative_cot_drop_commitment,0,8555,42.037,27,14,1.037,3727,0.667108,2.639057
dd_4447,claude-sonnet-4-6,narrative_cot,1,9196,43.1111,27,15,1.1111,3982,0.668899,2.70805
dd_4447,claude-sonnet-4-6,narrative_cot_drop_protagonist,0,9880,33.0476,21,11,1.0476,4106,0.606189,2.397895
dd_4447,claude-sonnet-4-6,standard_cot_verbose,-1,1948,34.1429,21,12,1.1429,962,0.746659,2.484907
dd_4447,claude-sonnet-4-6,standard_cot,-1,1795,40.0,26,13,1.0,931,0.792025,2.564949
dd_4447,claude-sonnet-4-6,narrative_cot_drop_uncertainty,0,6594,55.0857,35,19,1.0857,2941,0.748147,2.770974
dd_4447,claude-sonnet-4-6,narrative_cot_full,0,7482,44.1852,27,16,1.1852,3280,0.69116,2.512659
dd_4447,claude-sonnet-4-6,narrative_cot_drop_stakeholders,0,7462,54.1176,34,19,1.1176,3335,0.734614,2.72555
dd_45919,claude-sonnet-4-6,baseline_io,0,1547,25.0,16,8,1.0,821,0.684905,2.079442
dd_46372,claude-sonnet-4-6,baseline_io,0,1441,29.1111,18,10,1.1111,756,0.734464,2.302585
dd_45919,claude-sonnet-4-6,standard_cot,-1,1581,34.0,22,11,1.0,851,0.762973,2.397895
dd_45919,claude-sonnet-4-6,standard_cot_verbose,-1,1630,25.0,16,8,1.0,873,0.680069,2.079442
dd_4447,claude-sonnet-4-6,narrative_cot_drop_consequences,0,6673,47.1724,29,17,1.1724,2952,0.714466,2.476247
dd_45919,claude-sonnet-4-6,narrative_cot,1,7964,48.2414,29,18,1.2414,3442,0.70642,2.630253
dd_46372,claude-sonnet-4-6,narrative_cot_drop_uncertainty,0,4595,31.3333,18,12,1.3333,2111,0.653317,1.632631
dd_46372,claude-sonnet-4-6,narrative_cot,1,5405,61.1579,38,22,1.1579,2414,0.791023,2.878218
dd_46372,claude-sonnet-4-6,narrative_cot_drop_stakeholders,0,3087,50.1613,31,18,1.1613,1445,0.797754,2.582306
dd_46372,claude-sonnet-4-6,narrative_cot_drop_commitment,0,4762,51.125,32,18,1.125,2160,0.760565,2.659323
dd_46372,claude-sonnet-4-6,narrative_cot_drop_protagonist,0,4131,43.36,25,17,1.36,1920,0.73842,2.588573
dd_46372,claude-sonnet-4-6,narrative_cot_full,0,5204,49.0,32,16,1.0,2384,0.73968,2.772589
dd_46372,claude-sonnet-4-6,standard_cot,-1,1593,32.2632,19,12,1.2632,819,0.754093,2.210254
dd_46372,claude-sonnet-4-6,narrative_cot_drop_consequences,0,3085,41.0769,26,14,1.0769,1516,0.747251,2.40364
dd_46372,claude-sonnet-4-6,standard_cot_verbose,-1,1635,25.0,16,8,1.0,853,0.679788,2.079442
dd_47246,claude-sonnet-4-6,baseline_io,0,1340,19.0,12,6,1.0,714,0.626406,1.791759
dd_47246,claude-sonnet-4-6,narrative_cot,1,3973,38.3636,22,15,1.3636,1931,0.712888,2.176186
dd_47246,claude-sonnet-4-6,narrative_cot_drop_consequences,0,4375,34.0,22,11,1.0,2140,0.670381,2.397895
dd_47246,claude-sonnet-4-6,narrative_cot_drop_protagonist,0,4176,39.3043,23,15,1.3043,2015,0.713733,1.801892
dd_47246,claude-sonnet-4-6,narrative_cot_drop_uncertainty,0,5068,40.3913,23,16,1.3913,2406,0.704646,1.808046
dd_47246,claude-sonnet-4-6,narrative_cot_drop_stakeholders,0,4820,49.2,30,18,1.2,2307,0.752108,2.351257
dd_47246,claude-sonnet-4-6,narrative_cot_drop_commitment,0,4348,38.0833,24,13,1.0833,2085,0.699229,2.351673
dd_47246,claude-sonnet-4-6,narrative_cot_full,0,4703,35.2381,21,13,1.2381,2166,0.677624,2.057898
dd_47246,claude-sonnet-4-6,standard_cot_verbose,-1,1480,24.0667,15,8,1.0667,829,0.680752,2.079442
dd_47246,claude-sonnet-4-6,standard_cot,-1,1420,27.0588,17,9,1.0588,780,0.71537,2.197225
dd_4744,claude-sonnet-4-6,baseline_io,0,1495,28.1765,17,10,1.1765,779,0.723375,1.748067
dd_4744,claude-sonnet-4-6,narrative_cot,1,9044,38.3636,22,15,1.3636,3808,0.64853,1.859429
dd_4744,claude-sonnet-4-6,narrative_cot_drop_commitment,0,9545,39.1667,24,14,1.1667,3937,0.646771,2.40364
dd_4744,claude-sonnet-4-6,narrative_cot_drop_consequences,0,5405,45.0345,29,15,1.0345,2519,0.718278,2.615631
dd_4744,claude-sonnet-4-6,narrative_cot_drop_uncertainty,0,7512,44.1852,27,16,1.1852,3296,0.69085,2.252728
dd_4744,claude-sonnet-4-6,narrative_cot_drop_stakeholders,0,8433,49.2,30,18,1.2,3595,0.705576,2.50529
dd_4744,claude-sonnet-4-6,narrative_cot_full,0,7335,35.0909,22,12,1.0909,3063,0.64046,2.369382
dd_4744,claude-sonnet-4-6,narrative_cot_drop_protagonist,0,10092,61.1579,38,22,1.1579,4166,0.737457,2.728408
dd_4744,claude-sonnet-4-6,standard_cot,-1,1568,22.2308,13,8,1.2308,834,0.657265,1.386294
dd_4744,claude-sonnet-4-6,standard_cot_verbose,-1,1597,20.1667,12,7,1.1667,834,0.629619,1.475076
dd_4829,claude-sonnet-4-6,standard_cot,-1,1744,33.0476,21,11,1.0476,897,0.746995,2.271869
dd_4829,claude-sonnet-4-6,baseline_io,0,1511,25.0,16,8,1.0,761,0.687107,2.079442
dd_4829,claude-sonnet-4-6,standard_cot_verbose,-1,1868,31.1579,19,11,1.1579,954,0.727535,2.271869
dd_48722,claude-sonnet-4-6,baseline_io,0,1655,33.2,20,12,1.2,841,0.756793,2.253858
dd_4829,claude-sonnet-4-6,narrative_cot,1,9862,41.0769,26,14,1.0769,4047,0.652842,2.441015
dd_48722,claude-sonnet-4-6,narrative_cot,1,7954,32.4444,18,13,1.4444,3504,0.621662,1.263626
dd_48898,claude-sonnet-4-6,baseline_io,0,1584,29.1111,18,10,1.1111,879,0.725039,2.025326
dd_48722,claude-sonnet-4-6,standard_cot_verbose,-1,1844,36.0435,23,12,1.0435,946,0.763673,2.369382
dd_48898,claude-sonnet-4-6,narrative_cot,1,9855,41.0769,26,14,1.0769,4402,0.652892,2.441015
dd_48898,claude-sonnet-4-6,standard_cot,-1,1925,34.3,20,13,1.3,1002,0.751478,1.839297
dd_49700,claude-sonnet-4-6,baseline_io,0,1533,33.0476,21,11,1.0476,813,0.760118,2.397895
dd_49700,claude-sonnet-4-6,standard_cot,-1,1587,37.0,24,12,1.0,864,0.784755,2.484907
dd_48898,claude-sonnet-4-6,standard_cot_verbose,-1,2785,59.4118,34,24,1.4118,1418,0.853998,2.568101
dd_49700,claude-sonnet-4-6,standard_cot_verbose,-1,1579,31.0,20,10,1.0,860,0.738939,2.302585
dd_49700,claude-sonnet-4-6,narrative_cot,1,7035,54.1176,34,19,1.1176,3051,0.7395,2.72555
dd_48722,claude-sonnet-4-6,standard_cot,-1,1755,34.1429,21,12,1.1429,889,0.75708,2.484907
dd_5070,claude-sonnet-4-6,standard_cot,-1,1647,29.2941,17,11,1.2941,847,0.725671,2.271869
dd_5070,claude-sonnet-4-6,baseline_io,0,1495,35.0909,22,12,1.0909,784,0.779756,2.484907
dd_5824,claude-sonnet-4-6,baseline_io,0,1554,24.0667,15,8,1.0667,816,0.676236,2.079442
dd_5070,claude-sonnet-4-6,standard_cot_verbose,-1,1745,28.0,18,9,1.0,907,0.702876,2.197225
dd_5070,claude-sonnet-4-6,narrative_cot,1,7417,42.1538,26,15,1.1538,3230,0.680953,2.430791
dd_5824,claude-sonnet-4-6,standard_cot,-1,1700,28.0,18,9,1.0,893,0.705343,2.197225
dd_5824,claude-sonnet-4-6,standard_cot_verbose,-1,1749,31.1579,19,11,1.1579,954,0.733945,1.972247
dd_5824,claude-sonnet-4-6,narrative_cot,1,7972,41.3333,24,16,1.3333,3520,0.673666,2.393312
dd_6420,claude-sonnet-4-6,baseline_io,0,1532,46.0,30,15,1.0,857,0.846161,2.70805
dd_6420,claude-sonnet-4-6,narrative_cot,1,8508,56.0556,36,19,1.0556,3817,0.730107,2.798513
dd_6420,claude-sonnet-4-6,narrative_cot_drop_commitment,0,8755,61.2432,37,23,1.2432,3967,0.750828,2.834126
dd_6420,claude-sonnet-4-6,narrative_cot_drop_protagonist,0,10859,57.3939,33,23,1.3939,4712,0.72146,2.510008
dd_6420,claude-sonnet-4-6,narrative_cot_drop_consequences,0,6649,43.0,28,14,1.0,3089,0.690194,2.639057
dd_6420,claude-sonnet-4-6,narrative_cot_drop_uncertainty,0,8477,31.1579,19,11,1.1579,3803,0.605915,1.972247
dd_6420,claude-sonnet-4-6,narrative_cot_drop_stakeholders,0,9026,61.2432,37,23,1.2432,4013,0.748316,3.014947
dd_6420,claude-sonnet-4-6,standard_cot,-1,1595,38.0833,24,13,1.0833,898,0.794268,2.311423
aging_parent,gpt-4o,baseline_io,0,695,27.0588,17,9,1.0588,406,0.793381,2.197225
dd_6420,claude-sonnet-4-6,narrative_cot_full,0,8350,48.1333,30,17,1.1333,3876,0.700361,2.833213
dd_6420,claude-sonnet-4-6,standard_cot_verbose,-1,3071,48.0323,31,16,1.0323,1556,0.784419,2.772589
dd_0893,gpt-4o,baseline_io,0,394,9.2,5,3,1.2,264,0.531546,0.636514
aging_parent,gpt-4o,narrative_cot,1,7460,49.2,30,18,1.2,3323,0.715275,2.370135
av_engineer,gpt-4o,baseline_io,0,1300,35.4,20,14,1.4,711,0.802212,1.72982
aging_parent,gpt-4o,standard_cot,-1,5576,45.1429,28,16,1.1429,2395,0.718782,2.360609
av_engineer,gpt-4o,narrative_cot,1,7261,44.0714,28,15,1.0714,3172,0.690619,2.523211
dd_0922,gpt-4o,baseline_io,0,543,16.0,10,5,1.0,317,0.665135,1.609438
dd_0893,gpt-4o,narrative_cot,1,6758,25.2,15,9,1.2,2986,0.575506,1.889159
dd_0893,gpt-4o,standard_cot,-1,3248,33.2,20,12,1.2,1398,0.693718,2.484907
dd_10361,gpt-4o,baseline_io,0,444,22.0,14,7,1.0,276,0.785083,1.94591
dd_0922,gpt-4o,narrative_cot,1,6989,40.0,26,13,1.0,2920,0.67044,2.564949
dd_0922,gpt-4o,standard_cot,-1,3748,32.1,20,11,1.1,1613,0.671924,2.397895
dd_10450,gpt-4o,baseline_io,0,444,13.0,8,4,1.0,280,0.62424,1.386294
dd_10361,gpt-4o,narrative_cot,1,6207,48.0323,31,16,1.0323,2765,0.721232,2.772589
dd_10361,gpt-4o,standard_cot,-1,3452,51.125,32,18,1.125,1538,0.790591,2.736339
dd_10450,gpt-4o,standard_cot,-1,2796,39.1667,24,14,1.1667,1218,0.746812,2.205598
dd_1057,gpt-4o,baseline_io,0,445,13.0,8,4,1.0,284,0.62401,1.386294
av_engineer,gpt-4o,standard_cot,-1,5679,54.3125,32,21,1.3125,2197,0.762033,2.240322
dd_11553,gpt-4o,baseline_io,0,338,14.25,8,5,1.25,225,0.684687,1.332179
dd_1057,gpt-4o,narrative_cot,1,7294,34.3,20,13,1.3,3106,0.638967,2.351673
dd_1057,gpt-4o,standard_cot,-1,3166,44.3077,26,17,1.3077,1504,0.767468,2.200828
dd_11553,gpt-4o,standard_cot,-1,2346,32.1,20,11,1.1,1132,0.712473,2.271869
dd_11553,gpt-4o,narrative_cot,1,5920,43.0,28,14,1.0,2684,0.69942,2.639057
dd_10450,gpt-4o,narrative_cot,1,7639,26.3333,15,10,1.3333,3031,0.578279,2.163956
