model,scaffold,arm,third_seat,item_id,sample_idx,gold_type,region,gold_verdict,role_id,role_stake,group_verdict,synthesis_verdict,r0_verdict,r1_verdict,r2_verdict,r0_is_nash,r2_is_nash,r0_correct,r2_correct,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,group_plan_payoff,best_nash_payoff,maximin_payoff,type_named_in_prompt,type_named_rounds,finish_reason,truncated,output_len
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,445,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,406
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,446,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,602
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,446,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_11,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,0,REJECT,1,,0,1,1,0,REJECT,1,1,0,0,3,3,3,0,,stop,0,612
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,446,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,471
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,451,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,462
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,451,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_22,PLAN_12,PLAN_12,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,2,2,0,,stop,0,404
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,451,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,431
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,452,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,536
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,452,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_12,PLAN_21,PLAN_21,0,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,2,2,0,,stop,0,571
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,452,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,479
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,453,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r2,stop,0,453
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,453,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,2,1,r2,stop,0,491
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,453,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_21,PLAN_22,PLAN_22,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r2,stop,0,500
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,454,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r2|r3_label,stop,0,471
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,454,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,2,1,r2,stop,0,413
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,454,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_11,PLAN_12,PLAN_12,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r2,stop,0,408
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,455,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r1,stop,0,513
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,455,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_11,PLAN_21,PLAN_21,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r1,stop,0,435
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,455,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,1,r1|r2,stop,0,372
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,456,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r2|r3_label|r4_vote,stop,0,439
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,456,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_12,PLAN_22,PLAN_22,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r2|r3_label|r4_vote,stop,0,390
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,456,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,1,r2|r3_label|r4_vote,stop,0,389
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,461,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,plan_mediator,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r1,stop,0,426
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,461,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,2,2,1,r1,stop,0,455
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,461,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,1,r1|r2,stop,0,426
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,462,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r2|r3_label|r4_vote,stop,0,459
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,462,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_21,PLAN_12,PLAN_12,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,2,2,1,r2|r3_label|r4_vote,stop,0,433
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,462,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_11,PLAN_12,PLAN_12,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r2|r3_label|r4_vote,stop,0,447
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,463,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,plan_mediator,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,441
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,463,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,2,0,,stop,0,482
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,463,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,426
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,464,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,plan_mediator,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,468
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,464,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,2,0,,stop,0,428
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,464,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_12,PLAN_11,PLAN_11,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,466
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,465,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r3_label|r4_vote,stop,0,407
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,465,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_22,PLAN_12,PLAN_12,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r3_label|r4_vote,stop,0,456
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,465,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,1,r3_label|r4_vote,stop,0,413
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,466,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,455
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,466,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,463
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,466,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,372
