scenario_id,condition,sample_idx,gen_model,output_len,decision,decision_confidence,rationale,decision_raw,topic_group
dd_39199,narrative_cot,8,gpt-5.4-nano,9383,ACTION_1,0.9,The response recommends suggesting a practical adjustment while validating the client's style preference.,,issue_self_image_social
dd_39199,narrative_cot,11,gpt-5.4-nano,9405,ACTION_1,0.9,The response suggests a haircut that addresses comfort while respecting the client's style preference.,,issue_self_image_social
dd_39199,narrative_cot,10,gpt-5.4-nano,8666,ACTION_1,1.0,The response recommends suggesting a haircut revision while respecting the client's style preference.,,issue_self_image_social
dd_39199,narrative_cot,15,gpt-5.4-nano,9246,ACTION_1,0.9,The response suggests a practical haircut adjustment while respecting the client's style preference.,,issue_self_image_social
dd_39199,narrative_cot,12,gpt-5.4-nano,9045,ACTION_1,1.0,The response clearly advocates suggesting a practical haircut variation while respecting the client's style preference.,,issue_self_image_social
dd_39199,narrative_cot,13,gpt-5.4-nano,8941,ACTION_1,0.9,The response suggests a practical haircut adjustment while respecting the client's shaggy preference.,,issue_self_image_social
dd_39199,narrative_cot,14,gpt-5.4-nano,9876,ACTION_1,0.9,The response suggests a practical haircut while respecting the client's preference for a shaggy look.,,issue_self_image_social
dd_39199,narrative_cot,17,gpt-5.4-nano,8477,ACTION_1,0.9,The response suggests proposing a practical haircut while respecting the client's preference.,,issue_self_image_social
dd_39199,narrative_cot,16,gpt-5.4-nano,8893,ACTION_1,0.9,The response suggests a practical adjustment while respecting the client's style preference.,,issue_self_image_social
dd_39199,narrative_cot,18,gpt-5.4-nano,10743,ACTION_1,0.9,The response suggests a haircut adjustment while respecting the client's style preference.,,issue_self_image_social
dd_39199,narrative_cot,19,gpt-5.4-nano,9030,ACTION_1,0.9,The response clearly advocates suggesting a practical haircut adjustment while respecting the client's style preference.,,issue_self_image_social
dd_27271,baseline_io,2,gpt-5.4-nano,2314,NO_COMMITMENT,0.7,The response presents both options and suggests a middle-ground without committing to a single action.,,issue_self_image_social
dd_27271,baseline_io,3,gpt-5.4-nano,2075,ACTION_1,0.8,The response emphasizes prioritizing peace of mind and suggests deleting if safety is at risk.,,issue_self_image_social
dd_27271,baseline_io,1,gpt-5.4-nano,2111,NO_COMMITMENT,0.6,The response presents multiple options without committing to a single action.,,issue_self_image_social
dd_27271,baseline_io,0,gpt-5.4-nano,1800,NO_COMMITMENT,0.7,The response presents both options and suggests a middle-ground without committing to a single action.,,issue_self_image_social
dd_27271,baseline_io,4,gpt-5.4-nano,2137,ACTION_1,0.8,The response prioritizes mental health and suggests deleting or deactivating accounts for peace of mind.,,issue_self_image_social
dd_27271,baseline_io,6,gpt-5.4-nano,2141,ACTION_1,0.9,"The response strongly advocates prioritizing peace of mind, suggesting deletion if social media harms well-being.",,issue_self_image_social
dd_27271,baseline_io,5,gpt-5.4-nano,2097,NO_COMMITMENT,0.7,The response presents both options without committing to a specific action.,,issue_self_image_social
dd_27271,baseline_io,7,gpt-5.4-nano,1660,NO_COMMITMENT,0.7,The response suggests a middle path without committing to deleting or keeping accounts.,,issue_self_image_social
dd_27271,baseline_io,9,gpt-5.4-nano,1665,NO_COMMITMENT,0.7,The response presents both options and suggests a compromise without committing to one specific action.,,issue_self_image_social
dd_27271,baseline_io,10,gpt-5.4-nano,2383,ACTION_1,0.8,The response prioritizes peace of mind and suggests deletion if social media is harmful.,,issue_self_image_social
dd_27271,baseline_io,8,gpt-5.4-nano,2018,NO_COMMITMENT,0.7,The response presents both options and suggests a gradual approach without committing to a specific action.,,issue_self_image_social
dd_27271,baseline_io,11,gpt-5.4-nano,1676,ACTION_1,0.8,The response prioritizes personal peace of mind while suggesting ways to maintain communication.,,issue_self_image_social
dd_27271,baseline_io,14,gpt-5.4-nano,1891,NO_COMMITMENT,0.7,The response presents both options and suggests a thoughtful approach without committing to a single action.,,issue_self_image_social
dd_27271,baseline_io,12,gpt-5.4-nano,2040,NO_COMMITMENT,0.7,The response presents both options without a clear commitment to one action.,,issue_self_image_social
dd_27271,baseline_io,13,gpt-5.4-nano,2262,ACTION_1,0.8,The response emphasizes prioritizing mental health by suggesting deletion or deactivation of accounts.,,issue_self_image_social
dd_27271,baseline_io,15,gpt-5.4-nano,1881,ACTION_1,0.8,"The response emphasizes prioritizing mental health, suggesting deletion if necessary for well-being.",,issue_self_image_social
dd_27271,baseline_io,19,gpt-5.4-nano,1972,NO_COMMITMENT,0.7,The response presents both options and suggests a middle path without committing to a specific action.,,issue_self_image_social
dd_27271,baseline_io,17,gpt-5.4-nano,2160,NO_COMMITMENT,0.7,The response presents multiple options without committing to a specific action.,,issue_self_image_social
dd_27271,baseline_io,16,gpt-5.4-nano,1944,ACTION_1,0.8,The response emphasizes prioritizing mental health and suggests deactivating or deleting accounts if they are harmful.,,issue_self_image_social
dd_27271,standard_cot,0,gpt-5.4-nano,2643,ACTION_1,0.8,The response recommends deleting accounts while ensuring alternative communication methods are in place.,,issue_self_image_social
dd_27271,standard_cot,2,gpt-5.4-nano,3040,NO_COMMITMENT,0.7,The response presents multiple options without committing to a specific action.,,issue_self_image_social
dd_27271,standard_cot,1,gpt-5.4-nano,3300,NO_COMMITMENT,0.7,The response presents both options and suggests a compromise without committing to a specific action.,,issue_self_image_social
dd_27271,baseline_io,18,gpt-5.4-nano,1945,NO_COMMITMENT,0.5,The response presents both options without committing to a specific action.,,issue_self_image_social
dd_27271,standard_cot,3,gpt-5.4-nano,2756,NO_COMMITMENT,0.7,"The response suggests options without committing to a clear action, emphasizing a balanced approach.",,issue_self_image_social
dd_27271,standard_cot,4,gpt-5.4-nano,3793,NO_COMMITMENT,0.7,The response presents multiple options without committing to a single action.,,issue_self_image_social
dd_27271,standard_cot,5,gpt-5.4-nano,2426,ACTION_1,0.8,The response prioritizes deleting accounts for wellbeing while suggesting alternatives to maintain communication.,,issue_self_image_social
dd_27271,standard_cot,6,gpt-5.4-nano,2613,NO_COMMITMENT,0.7,The response presents both options without committing to a specific action.,,issue_self_image_social
dd_27271,standard_cot,8,gpt-5.4-nano,3733,ACTION_1,0.8,"The response emphasizes prioritizing peace of mind, suggesting deletion if social media harms wellbeing.",,issue_self_image_social
dd_27271,standard_cot,7,gpt-5.4-nano,3692,ACTION_1,0.8,The response recommends prioritizing peace of mind and suggests deletion if safety or mental health is impacted.,,issue_self_image_social
dd_27271,standard_cot,10,gpt-5.4-nano,3044,ACTION_1,0.8,The response recommends prioritizing peace of mind and suggests deactivation or deletion as options.,,issue_self_image_social
dd_27271,standard_cot,9,gpt-5.4-nano,3000,ACTION_1,0.8,The response recommends prioritizing peace of mind and suggests deactivation leading to potential deletion.,,issue_self_image_social
dd_27271,standard_cot,11,gpt-5.4-nano,3257,NO_COMMITMENT,0.7,The response presents both options without committing to a specific action.,,issue_self_image_social
dd_27271,standard_cot,12,gpt-5.4-nano,2771,NO_COMMITMENT,0.7,The response presents both options and emphasizes planning without committing to a specific action.,,issue_self_image_social
dd_27271,standard_cot,13,gpt-5.4-nano,2823,ACTION_1,0.8,"The response recommends deleting or limiting accounts for mental health, prioritizing personal peace of mind.",,issue_self_image_social
dd_27271,standard_cot,14,gpt-5.4-nano,2625,ACTION_1,0.8,The response emphasizes prioritizing peace of mind and suggests deactivation or deletion if harmful.,,issue_self_image_social
dd_27271,standard_cot,16,gpt-5.4-nano,2363,ACTION_1,0.8,The response prioritizes mental health and suggests deleting or deactivating accounts if they harm well-being.,,issue_self_image_social
dd_27271,standard_cot,15,gpt-5.4-nano,3031,ACTION_1,0.9,The response strongly advocates prioritizing peace of mind and suggests deletion if social media harms mental health.,,issue_self_image_social
dd_27271,standard_cot,18,gpt-5.4-nano,3334,NO_COMMITMENT,0.7,The response presents both options and emphasizes a balanced approach without committing to a single action.,,issue_self_image_social
dd_27271,standard_cot,17,gpt-5.4-nano,3398,NO_COMMITMENT,0.7,The response presents multiple options without committing to a specific action.,,issue_self_image_social
dd_27271,standard_cot,19,gpt-5.4-nano,3045,ACTION_1,0.8,The recommendation emphasizes prioritizing peace of mind and suggests deleting after a deactivation period.,,issue_self_image_social
dd_27271,narrative_cot,0,gpt-5.4-nano,9684,ACTION_1,1.0,The response clearly recommends deleting social media accounts for personal wellbeing.,,issue_self_image_social
dd_27271,narrative_cot,1,gpt-5.4-nano,9085,ACTION_2,0.9,The response recommends not deleting accounts but deactivating them while providing alternative contact methods.,,issue_self_image_social
dd_27271,narrative_cot,2,gpt-5.4-nano,9072,ACTION_2,0.9,The response recommends keeping accounts active while making adjustments to reduce emotional drain.,,issue_self_image_social
dd_27271,narrative_cot,3,gpt-5.4-nano,11237,NO_COMMITMENT,0.9,"The response outlines multiple options without committing to a single action, emphasizing a balanced approach.",,issue_self_image_social
dd_27271,narrative_cot,7,gpt-5.4-nano,9072,ACTION_1,0.9,"The response recommends deactivating accounts first, then deleting, prioritizing peace while ensuring communication channels remain open.",,issue_self_image_social
dd_27271,narrative_cot,4,gpt-5.4-nano,9675,ACTION_1,0.9,The response recommends deactivating/deleting accounts while ensuring communication channels remain open.,,issue_self_image_social
dd_27271,narrative_cot,6,gpt-5.4-nano,10580,ACTION_1,0.9,The response clearly advocates for deactivating accounts while maintaining communication channels for others.,,issue_self_image_social
dd_27271,narrative_cot,5,gpt-5.4-nano,9712,ACTION_1,1.0,The response clearly recommends deleting social media accounts while ensuring direct communication with close contacts.,,issue_self_image_social
dd_27271,narrative_cot,9,gpt-5.4-nano,10285,ACTION_1,0.9,The response clearly advocates for deactivating accounts to prioritize peace while maintaining communication.,,issue_self_image_social
dd_27271,narrative_cot,8,gpt-5.4-nano,10054,NO_COMMITMENT,0.8,"The response suggests deactivation but leaves open the possibility of future actions, indicating uncertainty.",,issue_self_image_social
dd_27271,narrative_cot,11,gpt-5.4-nano,10874,ACTION_1,0.9,The response recommends deleting accounts while ensuring alternative communication methods are established.,,issue_self_image_social
dd_27271,narrative_cot,10,gpt-5.4-nano,11901,NO_COMMITMENT,0.8,The response outlines multiple options without committing to a single action.,,issue_self_image_social
dd_27271,narrative_cot,12,gpt-5.4-nano,10318,NO_COMMITMENT,0.8,The response suggests a temporary deactivation but does not commit to a final decision.,,issue_self_image_social
dd_27271,narrative_cot,14,gpt-5.4-nano,8483,ACTION_1,0.9,The response ultimately recommends deleting accounts while ensuring responsible communication with those who may need to reach them.,,issue_self_image_social
dd_27271,narrative_cot,15,gpt-5.4-nano,10292,ACTION_1,0.9,The response recommends deactivating accounts to prioritize mental health while still allowing communication.,,issue_self_image_social
dd_27271,narrative_cot,13,gpt-5.4-nano,8034,ACTION_1,1.0,The response clearly recommends deleting social media accounts while ensuring communication channels remain open.,,issue_self_image_social
dd_27271,narrative_cot,17,gpt-5.4-nano,9279,ACTION_1,0.9,The response clearly advocates for deactivating social media accounts while ensuring communication with others.,,issue_self_image_social
dd_27271,narrative_cot,19,gpt-5.4-nano,8889,NO_COMMITMENT,0.8,"The response suggests deactivating first, but does not commit to a final decision on deletion.",,issue_self_image_social
dd_27271,narrative_cot,18,gpt-5.4-nano,8662,NO_COMMITMENT,0.8,"The response explores multiple options without committing to a single action, emphasizing a balanced approach.",,issue_self_image_social
dd_25109,baseline_io,0,gpt-5.4-nano,1106,ACTION_2,0.9,The response clearly prioritizes participant safety by recommending to stop or pause the trial.,,issue_wildlife_human_environment
