model,scaffold,arm,item_id,sample_idx,gold_verdict,n_votes,consensus,source,verdict,noncommittal,at_fault,not_at_fault,output_len,post_sha256,recognized,mem_score,n_sections,complied,finish_reason,truncated,protocol,agent_scaffold,stake_nudge,stake_intervention,r3r4_reasoning_effort,r3r4_thinking_budget,n_agents,moderator_model,synthesis_verdict,synthesis_len,verdict_revised,r3_labels,n_r3_accept,n_r3_accept_with_mod,n_r3_reject,n_r3_unparsed,n_objectors,n_objections_stated,n_modifications_addressed,addressed_roles,addressed_parsed,n_revised,n_accept,n_reject,n_vote_unparsed,unanimous_accept,rejecting_roles,vote_writer_advocate,vote_counterparty,vote_neutral_adjudicator,mean_agent_sections,n_calls,prompt_tokens,completion_tokens,empty_calls,transcript_truncated_calls,seat_models,seat_role_ids,r0_verdicts,r2_verdicts
multivendor,deliberation_ncot,third_person,T3iOF0OvLFg3VIN5o8iKzLJ2zn8G4iqy,0,NTA,50,0.94,scruples,NTA,0,0,1,984,f7af835f01eaa5f1af5b84d8523b8da90df6eb5d4d21aa4a590f59a247496e0e,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,798,0,ACCEPT|ACCEPT_WITH_MODIFICATION|ACCEPT,2,1,0,0,1,1,1,reader_2_noedge,1,1,3,0,0,1,,,,,3.333,17,24525,10223,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,third_person,TeOGhm3nAgkBapn4rHbN3zlPQWrK2no5,0,NTA,84,0.9405,scruples,NTA,0,0,1,1012,a9f012f9c17c86500b7881733fc46db357c461d15726ef3766873245197bb31a,,,1,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,974,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,3.667,17,37168,11076,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|NTA,ESH|NTA|NTA
multivendor,deliberation_ncot,third_person,TiACL94LlkmAXVqo46WHvQzEMtuauh9N,0,NTA,83,0.9639,scruples,NTA,0,0,1,761,9b922baf97a674b1fa8daa3df2562c5b9c11f1e9d4866fdfa6e833bee37384d2,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,695,0,ACCEPT|ACCEPT_WITH_MODIFICATION|ACCEPT,2,1,0,0,1,1,1,reader_2_noedge,1,1,3,0,0,1,,,,,3.333,17,22025,9204,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,third_person,TinxT0XlosltoXWpX1pYgj5WBBZ9yTLi,0,NTA,286,0.9336,scruples,NTA,0,0,1,869,abecab89c3fd840ea1bbe12078e9058304df03cdd6b0d9f32ee63473240e1beb,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,868,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,3.333,17,26134,9243,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,third_person,Tlb9uqvTlgVj51I6nH4aBQs26TDWJ0ao,0,NTA,55,0.9636,scruples,NTA,0,0,1,955,3419e46c066abd46b8440a0c75c2bd8d7f50d1bf2e37e4c8dfd3268d3b196eb5,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,924,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,3.333,17,36824,10751,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|NTA,ESH|NTA|NTA
multivendor,deliberation_ncot,third_person,UM4TamZerVZiMIxv4UTrgU55nvkrmnPv,0,NTA,580,0.9293,scruples,NTA,0,0,1,971,876f411e48f9e87a0c3a630e59236cddc384789ba08c07e74bfab4e21ad57892,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,671,0,REJECT|ACCEPT_WITH_MODIFICATION|ACCEPT,1,1,1,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,5.0,17,25603,10292,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|NTA,ESH|NTA|NTA
multivendor,deliberation_ncot,third_person,U0wYj4fnFeaQMqDe8IZsI1xNXmit2qKv,0,NTA,82,0.939,scruples,ESH,0,1,0,863,5dd4afc7b87142a225294f80df66b9273be6c47a1f786144fdbd8907de14151b,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,ESH,778,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,reader_1_noedge,1,1,3,0,0,1,,,,,3.333,17,26709,9736,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,YTA|ESH|ESH,YTA|ESH|ESH
multivendor,deliberation_ncot,third_person,Wftd5jEBIy5jDDjOcVnNFK7MQyHRCNTz,0,NTA,84,0.9881,scruples,ESH,0,1,0,548,0b320754873d2399d48b85eb34afe57133a677c428957c30e5e3d66c7a0601da,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,ESH,772,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,2,1,0,0,reader_1_noedge,,,,3.333,17,30112,10831,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|ESH|NTA,ESH|ESH|NTA
multivendor,deliberation_ncot,third_person,Y8il6gUp6fQcJSNiQwrcQA7ZCl1xjR0G,0,NTA,114,0.9123,scruples,NTA,0,0,1,937,05de4a350cb57b86a3e5c57e20c3c49656f3854d4bc8153cbfb351b3621cae33,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,881,0,ACCEPT_WITH_MODIFICATION|ACCEPT|ACCEPT,2,1,0,0,1,1,1,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,1,3,0,0,1,,,,,5.0,17,27776,10551,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,third_person,YMicMHSldrzqixwOwjI3pTbydeVFlLpJ,0,NTA,108,0.9444,scruples,NTA,0,0,1,953,ec8fc44c42f7bcc3112773055e9a13e335b6c01f6bdcf74ae9982a6fdb317a9d,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,869,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,5.0,17,29043,11448,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|NTA,ESH|NTA|NTA
multivendor,deliberation_ncot,third_person,YbHVvGZnBgfaMW2f0BGiIRu0iAiUuLvl,0,NTA,104,0.9327,scruples,NTA,0,0,1,815,2c1c0d18eb67e40e53b5d0217046c049cf0787a69bff07bc337f9d5cb89db85c,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,739,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,3,0,0,1,,,,,3.333,17,28886,11260,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,third_person,Yj6PbTyNrQ1KY3n7oHspdqbwlJOT004w,0,NTA,1100,0.9564,scruples,NTA,0,0,1,841,d309d098dcbf85f55ba77d96cd598570b7d02674c155d1b3241ae67b254089ed,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,801,0,REJECT|ACCEPT_WITH_MODIFICATION|ACCEPT,1,1,1,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,3.333,17,30936,11690,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|NTA,ESH|NTA|NTA
multivendor,deliberation_ncot,third_person,ZD6ffP3C6aznQ7Z9TEUeFQs9vUKtGzSu,0,NTA,106,0.934,scruples,NTA,0,0,1,929,130854fa617a25205d7ecab10782c3f7366f29b5ac78fe5883937a894744b36c,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,666,0,REJECT|ACCEPT_WITH_MODIFICATION|ACCEPT,1,1,1,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,3.333,17,26872,11310,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,UNRESOLVED|NTA|NTA,UNRESOLVED|NTA|NTA
multivendor,deliberation_ncot,third_person,Zga8U04bVxvrhMjt1dfe8Wmlk9AlOMtH,0,NTA,51,0.9412,scruples,NTA,0,0,1,1438,763f02b00d9c0e5f1a4dfc58bac61d27462c1f9fd15b6260062fdff4afdb7a21,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,975,0,ACCEPT_WITH_MODIFICATION|ACCEPT|ACCEPT,2,1,0,0,1,1,1,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,1,3,0,0,1,,,,,5.0,17,31097,9162,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|ESH,NTA|NTA|ESH
multivendor,deliberation_ncot,third_person,a40UqqVmiA9y9zvfdQbVC6czGY9tVb63,0,NTA,278,0.9568,scruples,ESH,0,1,0,762,bbd43ce3143bfed1caea6e529ef4e556ce5fa4b6607889279e3bd0bb1101aa9b,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,ESH,753,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,1,2,1,0,0,reader_1_noedge,,,,3.333,17,26864,8928,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|ESH|ESH,ESH|ESH|ESH
multivendor,deliberation_ncot,third_person,aNUwLhzbjdDfvJ1tcYcXeuaGjBxpjjPv,0,NTA,238,0.9496,scruples,NTA,0,0,1,694,6c281e4de87024a30450d20852b8748736e60ffc2a74b51829f4898389b8c1b0,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,693,0,ACCEPT|ACCEPT_WITH_MODIFICATION|ACCEPT,2,1,0,0,1,1,1,reader_2_noedge,1,1,3,0,0,1,,,,,3.333,17,25461,10586,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,third_person,bPWTZRiR6GF58mNt1LJHuTInuUDuTwcN,0,NTA,76,0.9868,scruples,NTA,0,0,1,1076,7341300766219746a5ab28c2f04e8746e9ba2d84a50d186ef10fd0dc323c2928,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,671,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,3.333,17,28612,10782,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,third_person,dEGTAsxz3FmiVgtrnaVUtWRkTbPz23IG,0,NTA,317,0.9716,scruples,NTA,0,0,1,720,c41b97d0e67105de60ba3f9be1b8686dff6548be790c43e7d41696e88a0d7572,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,747,0,ACCEPT|ACCEPT_WITH_MODIFICATION|ACCEPT,2,1,0,0,1,1,1,reader_2_noedge,1,1,3,0,0,1,,,,,3.333,17,21072,8363,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,third_person,ccQH1Y0AVqa6hLY9VQLAXD3QzjUzMr8u,0,NTA,712,0.9185,scruples,ESH,0,1,0,782,7fc2ee736b5c71a66d1653d562f688ad80606ece48ef4b654b1faf4a62a4e63e,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,ESH,894,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,3.333,17,34033,12452,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|ESH|ESH,ESH|ESH|ESH
multivendor,deliberation_ncot,third_person,ebsiYT9f1d9H0ji2fv6coVAAs0GjJDv6,0,NTA,76,0.9342,scruples,NTA,0,0,1,632,1a6c22f7a3a9360f7d72bd9ed9e139a9ce30200f04f5aa1e1e1c5849d5b57ea7,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,689,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,0,3,0,0,1,,,,,3.333,17,23287,7866,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NAH|NTA,NTA|NAH|NTA
multivendor,deliberation_ncot,third_person,euhWnaP3bdvbrU1SdZSYDBVhuc21lVu7,0,NTA,71,0.9859,scruples,NTA,0,0,1,837,66cd37d4291ba67f50d65dce33fc87463f324454553add7bdb8b6db25ab233ad,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,844,0,ACCEPT|ACCEPT_WITH_MODIFICATION|ACCEPT,2,1,0,0,1,1,1,reader_2_noedge,1,1,3,0,0,1,,,,,3.333,17,22332,8764,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,third_person,fSyQybOHIforRlw3J2YpS4s7Kk2U9ptm,0,NTA,191,0.9476,scruples,ESH,0,1,0,841,ae35f040c56cf4af735ea4aab99a6e10de226eb51ee2bd65ddbb32686c213f2a,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,ESH,773,0,ACCEPT|ACCEPT_WITH_MODIFICATION|ACCEPT,2,1,0,0,1,1,1,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,1,2,1,0,0,reader_3_noedge,,,,3.333,17,24867,9088,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|ESH|ESH,ESH|ESH|ESH
multivendor,deliberation_ncot,third_person,gKd8h6gONXtK8hrWrIc5r99FBSOIZ0Hv,0,NTA,53,0.9434,scruples,NTA,0,0,1,882,9772e0890bff38c68b5516646eb04264ae7d29aa6dcda8b2e8024b571e1ced2c,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,855,0,ACCEPT|ACCEPT_WITH_MODIFICATION|ACCEPT,2,1,0,0,1,1,1,reader_2_noedge,1,1,3,0,0,1,,,,,3.333,17,27848,9204,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,third_person,gCNsV4YruAuIbsQnkvyObtEOSkDxN4P7,0,NTA,816,0.9522,scruples,NTA,0,0,1,893,b965ac6cf6bf16028a1d6303de2d25763bb9d9901cabc9bdb5b57aea20f6e0d6,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,625,0,REJECT|ACCEPT_WITH_MODIFICATION|ACCEPT,1,1,1,0,2,2,1,reader_2_noedge|reader_3_noedge,1,1,2,1,0,0,reader_1_noedge,,,,5.0,17,30574,13968,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|NTA,YTA|NTA|NTA
multivendor,deliberation_ncot,third_person,gdDkJWEeQ0bCbf0UiiFouDLeEq9tPDpD,0,NTA,69,0.913,scruples,NAH,0,0,1,909,f2e039f109b8d49a016b699f63a67144020e54164d3e4512238f02b4151ed4fd,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,718,1,ACCEPT|ACCEPT|ACCEPT_WITH_MODIFICATION,2,1,0,0,1,1,1,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,1,3,0,0,1,,,,,3.333,17,25002,9565,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NAH,NTA|NTA|NAH
multivendor,deliberation_ncot,third_person,h7uJuwnZCu3gatDp5sCEIq2TPOkdynew,0,NTA,212,0.9575,scruples,NTA,0,0,1,587,09f816a1d9793bc40cfe0f824d20010100c33fc8a7f04ca5d0b4ef5ba947e93c,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,675,0,ACCEPT_WITH_MODIFICATION|ACCEPT|ACCEPT,2,1,0,0,1,0,0,,1,1,3,0,0,1,,,,,3.333,17,26849,9600,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,third_person,i1XlDXXnnuPghvrGD4uz4rAWI9lYr0nv,0,NTA,69,0.942,scruples,NTA,0,0,1,515,6d17a3042cf1cba8ccaa72585a5db40e97d8980ee3c778bfd76280ca3c24fe2e,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,779,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,3,0,0,1,,,,,5.0,17,29229,11660,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,UNRESOLVED|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,third_person,iUxBAVNqmN6GBtAzuKo4REuunco2QEfw,0,NTA,90,0.9444,scruples,NTA,0,0,1,947,357dcc9a4bc8d72b2a7af6510c77a50b8886deb69f93c12c1df74e472e641595,,,1,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,771,0,REJECT|ACCEPT_WITH_MODIFICATION|ACCEPT,1,1,1,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,3.667,17,29103,11142,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|NTA,ESH|NTA|NTA
multivendor,deliberation_ncot,third_person,jBofQMR2pnSCNkwB4wZ5LXDktkgXi3XU,0,NTA,92,0.9348,scruples,NTA,0,0,1,939,af32ca9aa65bf9a48b394f3f8c09fc1d8c09ba97a638508cc5937f49e2020f2b,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,914,0,REJECT|ACCEPT_WITH_MODIFICATION|ACCEPT,1,1,1,0,2,2,1,reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,5.0,17,33144,11916,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,YTA|NTA|NTA,YTA|NTA|NTA
multivendor,deliberation_ncot,third_person,jE3K9GuNzRq7ysUlhymhIEVLohcQYini,0,NTA,65,0.9692,scruples,NAH,0,0,1,897,c9e1b8cf957db5da62b48e725134641cdb6a4f1ee6dd5b3f868d524134a60c23,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NAH,734,0,ACCEPT_WITH_MODIFICATION|ACCEPT|ACCEPT,2,1,0,0,1,1,1,reader_1_noedge,1,1,3,0,0,1,,,,,5.0,17,27210,10837,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NAH|NAH|NAH,ESH|NAH|NAH
multivendor,deliberation_ncot,third_person,jYUFt4BquuVDdQLvloAwXgBjRw2MHaFW,0,NTA,429,0.9324,scruples,NTA,0,0,1,898,771488f6d4b313545184d9d9c36f59e2f470cd02191e9ca24af1e62c078885b6,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,778,0,REJECT|ACCEPT_WITH_MODIFICATION|ACCEPT,1,1,1,0,2,2,0,,0,1,2,1,0,0,reader_1_noedge,,,,3.333,17,27243,11650,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|NTA,ESH|NTA|NTA
multivendor,deliberation_ncot,third_person,l2rNcDBsPgM3OEO6wRAcaf6r8XIhkFMl,0,NTA,52,0.9423,scruples,NTA,0,0,1,1022,a2ab6f4f3999dade590e5550ca400dc0330c1aa906bdd9b6dfdfe754b9273053,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,691,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,3.333,17,29287,10711,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|NTA,ESH|NTA|NTA
