model,scaffold,arm,stake_nudge,stake_intervention,item_id,sample_idx,gold_verdict,role_id,paper_role,role_stake,group_verdict,group_at_fault,synthesis_verdict,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,finish_reason,truncated,output_len,seat_index,seat_model,r0_verdict,r2_verdict,r0_output_len,r0_finish_reason
multivendor,narrative_cot,third_person,0,none,TinxT0XlosltoXWpX1pYgj5WBBZ9yTLi,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,440,3,grok-4-1-fast-reasoning,NTA,NTA,1040,stop
multivendor,narrative_cot,third_person,0,none,Tlb9uqvTlgVj51I6nH4aBQs26TDWJ0ao,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,348,1,0,1,ACCEPT,0,1,1,0,end_turn,0,6310,1,claude-haiku-4-5,ESH,ESH,4416,end_turn
multivendor,narrative_cot,third_person,0,none,Tlb9uqvTlgVj51I6nH4aBQs26TDWJ0ao,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,236,1,0,1,ACCEPT,0,1,1,0,stop,0,514,2,gpt-5.4-nano,NTA,NTA,5923,stop
multivendor,narrative_cot,third_person,0,none,Tlb9uqvTlgVj51I6nH4aBQs26TDWJ0ao,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,598,3,grok-4-1-fast-reasoning,NTA,NTA,1247,stop
multivendor,narrative_cot,third_person,0,none,UM4TamZerVZiMIxv4UTrgU55nvkrmnPv,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,REJECT,1,unresolvable,256,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4720,1,claude-haiku-4-5,ESH,ESH,3741,end_turn
multivendor,narrative_cot,third_person,0,none,UM4TamZerVZiMIxv4UTrgU55nvkrmnPv,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,204,1,0,1,ACCEPT,0,1,1,0,stop,0,453,2,gpt-5.4-nano,NTA,NTA,3362,stop
multivendor,narrative_cot,third_person,0,none,UM4TamZerVZiMIxv4UTrgU55nvkrmnPv,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,465,3,grok-4-1-fast-reasoning,NTA,NTA,5212,stop
multivendor,narrative_cot,third_person,0,none,U0wYj4fnFeaQMqDe8IZsI1xNXmit2qKv,0,NTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,REJECT,1,unresolvable,175,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4101,1,claude-haiku-4-5,YTA,YTA,3656,end_turn
multivendor,narrative_cot,third_person,0,none,U0wYj4fnFeaQMqDe8IZsI1xNXmit2qKv,0,NTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,461,2,gpt-5.4-nano,ESH,ESH,5359,stop
multivendor,narrative_cot,third_person,0,none,U0wYj4fnFeaQMqDe8IZsI1xNXmit2qKv,0,NTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,359,3,grok-4-1-fast-reasoning,ESH,ESH,949,stop
multivendor,narrative_cot,third_person,0,none,Wftd5jEBIy5jDDjOcVnNFK7MQyHRCNTz,0,NTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,0,REJECT,1,1,0,0,end_turn,0,5243,1,claude-haiku-4-5,ESH,ESH,4561,end_turn
multivendor,narrative_cot,third_person,0,none,Wftd5jEBIy5jDDjOcVnNFK7MQyHRCNTz,0,NTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,424,2,gpt-5.4-nano,ESH,ESH,5161,stop
multivendor,narrative_cot,third_person,0,none,Wftd5jEBIy5jDDjOcVnNFK7MQyHRCNTz,0,NTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,488,3,grok-4-1-fast-reasoning,NTA,NTA,1143,stop
multivendor,narrative_cot,third_person,0,none,Y8il6gUp6fQcJSNiQwrcQA7ZCl1xjR0G,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,246,1,0,1,ACCEPT,0,1,1,0,end_turn,0,3806,1,claude-haiku-4-5,ESH,NTA,3142,end_turn
multivendor,narrative_cot,third_person,0,none,Y8il6gUp6fQcJSNiQwrcQA7ZCl1xjR0G,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,2063,2,gpt-5.4-nano,NTA,NTA,4387,stop
multivendor,narrative_cot,third_person,0,none,Y8il6gUp6fQcJSNiQwrcQA7ZCl1xjR0G,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,419,3,grok-4-1-fast-reasoning,NTA,NTA,5674,stop
multivendor,narrative_cot,third_person,0,none,YMicMHSldrzqixwOwjI3pTbydeVFlLpJ,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,215,1,0,1,ACCEPT,0,1,1,0,end_turn,0,5098,1,claude-haiku-4-5,ESH,ESH,3415,end_turn
multivendor,narrative_cot,third_person,0,none,YMicMHSldrzqixwOwjI3pTbydeVFlLpJ,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,199,1,0,1,ACCEPT,0,1,1,0,stop,0,464,2,gpt-5.4-nano,NTA,NTA,4991,stop
multivendor,narrative_cot,third_person,0,none,YMicMHSldrzqixwOwjI3pTbydeVFlLpJ,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,566,3,grok-4-1-fast-reasoning,NTA,NTA,4881,stop
multivendor,narrative_cot,third_person,0,none,YbHVvGZnBgfaMW2f0BGiIRu0iAiUuLvl,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,2777,1,claude-haiku-4-5,ESH,NTA,4073,end_turn
multivendor,narrative_cot,third_person,0,none,YbHVvGZnBgfaMW2f0BGiIRu0iAiUuLvl,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,3301,2,gpt-5.4-nano,NTA,NTA,4890,stop
multivendor,narrative_cot,third_person,0,none,YbHVvGZnBgfaMW2f0BGiIRu0iAiUuLvl,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,524,3,grok-4-1-fast-reasoning,NTA,NTA,1088,stop
multivendor,narrative_cot,third_person,0,none,Yj6PbTyNrQ1KY3n7oHspdqbwlJOT004w,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,REJECT,1,unresolvable,336,1,0,1,ACCEPT,0,1,1,0,end_turn,0,7089,1,claude-haiku-4-5,ESH,ESH,6144,end_turn
multivendor,narrative_cot,third_person,0,none,Yj6PbTyNrQ1KY3n7oHspdqbwlJOT004w,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,254,1,0,1,ACCEPT,0,1,1,0,stop,0,446,2,gpt-5.4-nano,NTA,NTA,4603,stop
multivendor,narrative_cot,third_person,0,none,Yj6PbTyNrQ1KY3n7oHspdqbwlJOT004w,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,449,3,grok-4-1-fast-reasoning,NTA,NTA,1223,stop
multivendor,narrative_cot,third_person,0,none,ZD6ffP3C6aznQ7Z9TEUeFQs9vUKtGzSu,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,REJECT,1,unresolvable,258,1,0,1,ACCEPT,0,1,1,0,end_turn,0,3459,1,claude-haiku-4-5,UNRESOLVED,UNRESOLVED,3722,end_turn
multivendor,narrative_cot,third_person,0,none,ZD6ffP3C6aznQ7Z9TEUeFQs9vUKtGzSu,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,241,1,0,1,ACCEPT,0,1,1,0,stop,0,450,2,gpt-5.4-nano,NTA,NTA,5242,stop
multivendor,narrative_cot,third_person,0,none,ZD6ffP3C6aznQ7Z9TEUeFQs9vUKtGzSu,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,543,3,grok-4-1-fast-reasoning,NTA,NTA,1126,stop
multivendor,narrative_cot,third_person,0,none,Zga8U04bVxvrhMjt1dfe8Wmlk9AlOMtH,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,293,1,0,1,ACCEPT,0,1,1,0,end_turn,0,713,1,claude-haiku-4-5,NTA,NTA,3617,end_turn
multivendor,narrative_cot,third_person,0,none,Zga8U04bVxvrhMjt1dfe8Wmlk9AlOMtH,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,404,2,gpt-5.4-nano,NTA,NTA,3700,stop
multivendor,narrative_cot,third_person,0,none,Zga8U04bVxvrhMjt1dfe8Wmlk9AlOMtH,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,392,3,grok-4-1-fast-reasoning,ESH,ESH,5286,stop
multivendor,narrative_cot,third_person,0,none,a40UqqVmiA9y9zvfdQbVC6czGY9tVb63,0,NTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,197,1,0,1,REJECT,1,1,0,0,end_turn,0,5452,1,claude-haiku-4-5,ESH,ESH,3304,end_turn
multivendor,narrative_cot,third_person,0,none,a40UqqVmiA9y9zvfdQbVC6czGY9tVb63,0,NTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,189,1,0,1,ACCEPT,0,1,1,0,stop,0,388,2,gpt-5.4-nano,ESH,ESH,4187,stop
multivendor,narrative_cot,third_person,0,none,a40UqqVmiA9y9zvfdQbVC6czGY9tVb63,0,NTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,488,3,grok-4-1-fast-reasoning,ESH,ESH,1015,stop
multivendor,narrative_cot,third_person,0,none,aNUwLhzbjdDfvJ1tcYcXeuaGjBxpjjPv,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4601,1,claude-haiku-4-5,NTA,NTA,3816,end_turn
multivendor,narrative_cot,third_person,0,none,aNUwLhzbjdDfvJ1tcYcXeuaGjBxpjjPv,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,189,1,0,1,ACCEPT,0,1,1,0,stop,0,2178,2,gpt-5.4-nano,NTA,NTA,3759,stop
multivendor,narrative_cot,third_person,0,none,aNUwLhzbjdDfvJ1tcYcXeuaGjBxpjjPv,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,506,3,grok-4-1-fast-reasoning,NTA,NTA,1086,stop
multivendor,narrative_cot,third_person,0,none,bPWTZRiR6GF58mNt1LJHuTInuUDuTwcN,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,248,1,0,1,ACCEPT,0,1,1,0,end_turn,0,6181,1,claude-haiku-4-5,NTA,NTA,4343,end_turn
multivendor,narrative_cot,third_person,0,none,bPWTZRiR6GF58mNt1LJHuTInuUDuTwcN,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,252,1,0,1,ACCEPT,0,1,1,0,stop,0,2113,2,gpt-5.4-nano,NTA,NTA,5875,stop
multivendor,narrative_cot,third_person,0,none,bPWTZRiR6GF58mNt1LJHuTInuUDuTwcN,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,477,3,grok-4-1-fast-reasoning,NTA,NTA,767,stop
multivendor,narrative_cot,third_person,0,none,dEGTAsxz3FmiVgtrnaVUtWRkTbPz23IG,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4842,1,claude-haiku-4-5,NTA,NTA,4184,end_turn
multivendor,narrative_cot,third_person,0,none,dEGTAsxz3FmiVgtrnaVUtWRkTbPz23IG,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,227,1,0,1,ACCEPT,0,1,1,0,stop,0,413,2,gpt-5.4-nano,NTA,NTA,3743,stop
multivendor,narrative_cot,third_person,0,none,dEGTAsxz3FmiVgtrnaVUtWRkTbPz23IG,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,347,3,grok-4-1-fast-reasoning,NTA,NTA,1079,stop
multivendor,narrative_cot,third_person,0,none,ccQH1Y0AVqa6hLY9VQLAXD3QzjUzMr8u,0,NTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,203,1,0,1,ACCEPT,0,1,1,0,end_turn,0,6523,1,claude-haiku-4-5,ESH,ESH,4019,end_turn
multivendor,narrative_cot,third_person,0,none,ccQH1Y0AVqa6hLY9VQLAXD3QzjUzMr8u,0,NTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,200,1,0,1,ACCEPT,0,1,1,0,stop,0,3849,2,gpt-5.4-nano,ESH,ESH,5636,stop
multivendor,narrative_cot,third_person,0,none,ccQH1Y0AVqa6hLY9VQLAXD3QzjUzMr8u,0,NTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,492,3,grok-4-1-fast-reasoning,ESH,ESH,1383,stop
multivendor,narrative_cot,third_person,0,none,ebsiYT9f1d9H0ji2fv6coVAAs0GjJDv6,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,4048,1,claude-haiku-4-5,NTA,NTA,3092,end_turn
multivendor,narrative_cot,third_person,0,none,ebsiYT9f1d9H0ji2fv6coVAAs0GjJDv6,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,448,2,gpt-5.4-nano,NAH,NAH,4277,stop
multivendor,narrative_cot,third_person,0,none,ebsiYT9f1d9H0ji2fv6coVAAs0GjJDv6,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,463,3,grok-4-1-fast-reasoning,NTA,NTA,1165,stop
multivendor,narrative_cot,third_person,0,none,euhWnaP3bdvbrU1SdZSYDBVhuc21lVu7,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4601,1,claude-haiku-4-5,NTA,NTA,3444,end_turn
multivendor,narrative_cot,third_person,0,none,euhWnaP3bdvbrU1SdZSYDBVhuc21lVu7,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,234,1,0,1,ACCEPT,0,1,1,0,stop,0,461,2,gpt-5.4-nano,NTA,NTA,5076,stop
multivendor,narrative_cot,third_person,0,none,euhWnaP3bdvbrU1SdZSYDBVhuc21lVu7,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,439,3,grok-4-1-fast-reasoning,NTA,NTA,1061,stop
multivendor,narrative_cot,third_person,0,none,fSyQybOHIforRlw3J2YpS4s7Kk2U9ptm,0,NTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,4093,1,claude-haiku-4-5,ESH,ESH,3855,end_turn
multivendor,narrative_cot,third_person,0,none,fSyQybOHIforRlw3J2YpS4s7Kk2U9ptm,0,NTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,221,1,0,1,ACCEPT,0,1,1,0,stop,0,386,2,gpt-5.4-nano,ESH,ESH,4140,stop
multivendor,narrative_cot,third_person,0,none,fSyQybOHIforRlw3J2YpS4s7Kk2U9ptm,0,NTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,REJECT,1,1,0,0,stop,0,434,3,grok-4-1-fast-reasoning,ESH,ESH,988,stop
multivendor,narrative_cot,third_person,0,none,gKd8h6gONXtK8hrWrIc5r99FBSOIZ0Hv,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4290,1,claude-haiku-4-5,ESH,NTA,4440,end_turn
multivendor,narrative_cot,third_person,0,none,gKd8h6gONXtK8hrWrIc5r99FBSOIZ0Hv,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,185,1,0,1,ACCEPT,0,1,1,0,stop,0,418,2,gpt-5.4-nano,NTA,NTA,4361,stop
multivendor,narrative_cot,third_person,0,none,gKd8h6gONXtK8hrWrIc5r99FBSOIZ0Hv,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,490,3,grok-4-1-fast-reasoning,NTA,NTA,1066,stop
multivendor,narrative_cot,third_person,0,none,gCNsV4YruAuIbsQnkvyObtEOSkDxN4P7,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,REJECT,1,unresolvable,321,1,0,0,REJECT,1,1,0,0,end_turn,0,7660,1,claude-haiku-4-5,ESH,YTA,5050,end_turn
multivendor,narrative_cot,third_person,0,none,gCNsV4YruAuIbsQnkvyObtEOSkDxN4P7,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,185,1,0,1,ACCEPT,0,1,1,0,stop,0,466,2,gpt-5.4-nano,NTA,NTA,4028,stop
multivendor,narrative_cot,third_person,0,none,gCNsV4YruAuIbsQnkvyObtEOSkDxN4P7,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,510,3,grok-4-1-fast-reasoning,NTA,NTA,5555,stop
multivendor,narrative_cot,third_person,0,none,gdDkJWEeQ0bCbf0UiiFouDLeEq9tPDpD,0,NTA,reader_1_noedge,multivendor_reader,none,NAH,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,4686,1,claude-haiku-4-5,NTA,NTA,3801,end_turn
multivendor,narrative_cot,third_person,0,none,gdDkJWEeQ0bCbf0UiiFouDLeEq9tPDpD,0,NTA,reader_2_noedge,multivendor_reader,none,NAH,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,999,2,gpt-5.4-nano,NTA,NTA,4765,stop
multivendor,narrative_cot,third_person,0,none,gdDkJWEeQ0bCbf0UiiFouDLeEq9tPDpD,0,NTA,reader_3_noedge,multivendor_reader,none,NAH,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,248,1,0,1,ACCEPT,0,1,1,0,stop,0,475,3,grok-4-1-fast-reasoning,NAH,NAH,709,stop
multivendor,narrative_cot,third_person,0,none,h7uJuwnZCu3gatDp5sCEIq2TPOkdynew,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,,0,1,1,0,ACCEPT,0,1,1,0,end_turn,0,5129,1,claude-haiku-4-5,NTA,NTA,3636,end_turn
multivendor,narrative_cot,third_person,0,none,h7uJuwnZCu3gatDp5sCEIq2TPOkdynew,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,2978,2,gpt-5.4-nano,NTA,NTA,3635,stop
multivendor,narrative_cot,third_person,0,none,h7uJuwnZCu3gatDp5sCEIq2TPOkdynew,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,435,3,grok-4-1-fast-reasoning,NTA,NTA,992,stop
multivendor,narrative_cot,third_person,0,none,i1XlDXXnnuPghvrGD4uz4rAWI9lYr0nv,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4441,1,claude-haiku-4-5,UNRESOLVED,NTA,4985,end_turn
multivendor,narrative_cot,third_person,0,none,i1XlDXXnnuPghvrGD4uz4rAWI9lYr0nv,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,3633,2,gpt-5.4-nano,NTA,NTA,6457,stop
multivendor,narrative_cot,third_person,0,none,i1XlDXXnnuPghvrGD4uz4rAWI9lYr0nv,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,509,3,grok-4-1-fast-reasoning,NTA,NTA,4022,stop
multivendor,narrative_cot,third_person,0,none,iUxBAVNqmN6GBtAzuKo4REuunco2QEfw,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,REJECT,1,unresolvable,237,1,0,1,ACCEPT,0,1,1,0,end_turn,0,5981,1,claude-haiku-4-5,ESH,ESH,5147,end_turn
multivendor,narrative_cot,third_person,0,none,iUxBAVNqmN6GBtAzuKo4REuunco2QEfw,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,272,1,0,1,ACCEPT,0,1,1,0,stop,0,444,2,gpt-5.4-nano,NTA,NTA,5043,stop
multivendor,narrative_cot,third_person,0,none,iUxBAVNqmN6GBtAzuKo4REuunco2QEfw,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,460,3,grok-4-1-fast-reasoning,NTA,NTA,982,stop
multivendor,narrative_cot,third_person,0,none,jBofQMR2pnSCNkwB4wZ5LXDktkgXi3XU,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,REJECT,1,unresolvable,297,1,0,0,ACCEPT,0,1,1,0,end_turn,0,3922,1,claude-haiku-4-5,YTA,YTA,3867,end_turn
multivendor,narrative_cot,third_person,0,none,jBofQMR2pnSCNkwB4wZ5LXDktkgXi3XU,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,311,1,0,1,ACCEPT,0,1,1,0,stop,0,1308,2,gpt-5.4-nano,NTA,NTA,4603,stop
multivendor,narrative_cot,third_person,0,none,jBofQMR2pnSCNkwB4wZ5LXDktkgXi3XU,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,542,3,grok-4-1-fast-reasoning,NTA,NTA,4803,stop
multivendor,narrative_cot,third_person,0,none,jE3K9GuNzRq7ysUlhymhIEVLohcQYini,0,NTA,reader_1_noedge,multivendor_reader,none,NAH,0,NAH,ACCEPT_WITH_MODIFICATION,1,modification,306,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4309,1,claude-haiku-4-5,NAH,ESH,3903,end_turn
multivendor,narrative_cot,third_person,0,none,jE3K9GuNzRq7ysUlhymhIEVLohcQYini,0,NTA,reader_2_noedge,multivendor_reader,none,NAH,0,NAH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,477,2,gpt-5.4-nano,NAH,NAH,4417,stop
multivendor,narrative_cot,third_person,0,none,jE3K9GuNzRq7ysUlhymhIEVLohcQYini,0,NTA,reader_3_noedge,multivendor_reader,none,NAH,0,NAH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,498,3,grok-4-1-fast-reasoning,NAH,NAH,5386,stop
multivendor,narrative_cot,third_person,0,none,jYUFt4BquuVDdQLvloAwXgBjRw2MHaFW,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,REJECT,1,unresolvable,340,1,0,0,REJECT,1,1,0,0,end_turn,0,4795,1,claude-haiku-4-5,ESH,ESH,3762,end_turn
multivendor,narrative_cot,third_person,0,none,jYUFt4BquuVDdQLvloAwXgBjRw2MHaFW,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,202,1,0,0,ACCEPT,0,1,1,0,stop,0,3392,2,gpt-5.4-nano,NTA,NTA,5324,stop
multivendor,narrative_cot,third_person,0,none,jYUFt4BquuVDdQLvloAwXgBjRw2MHaFW,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,457,3,grok-4-1-fast-reasoning,NTA,NTA,1056,stop
multivendor,narrative_cot,third_person,0,none,l2rNcDBsPgM3OEO6wRAcaf6r8XIhkFMl,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,296,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4636,1,claude-haiku-4-5,ESH,ESH,4573,end_turn
multivendor,narrative_cot,third_person,0,none,l2rNcDBsPgM3OEO6wRAcaf6r8XIhkFMl,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,195,1,0,1,ACCEPT,0,1,1,0,stop,0,2922,2,gpt-5.4-nano,NTA,NTA,4846,stop
multivendor,narrative_cot,third_person,0,none,l2rNcDBsPgM3OEO6wRAcaf6r8XIhkFMl,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,541,3,grok-4-1-fast-reasoning,NTA,NTA,1186,stop
